ensembl_gene_id,symbol,gene_biotype,69_AM18_Cryo_MTB,70_AM18_Cryo_Media,71_AM21_MTB,72_AM21_Media,73_AM21_Cryo_MTB,74_AM21_Cryo_Media,AM18_AM_Media,AM18_AM_TB
ENSG00000186111,,protein_coding,7.3567257498739185,7.464201554213951,7.302374014344434,7.653550474947143,7.476543417791893,7.2236885080675375,7.399667277623639,7.314584547358424
ENSG00000186118,,protein_coding,-4.451836280083606,-4.176495283356143,-1.4831952192256004,-3.9346956770976744,-1.4921233754033152,-0.17618626588930508,-1.2417190313171702,-2.5234938057482315
ENSG00000186130,,protein_coding,3.9013105454144763,3.6500532039347724,3.6694517907848767,3.9540475718005843,3.8952785569613284,3.4158309923658017,3.9176212194839763,3.710810423831379
ENSG00000186132,,protein_coding,1.1628735640316017,-2.5915327826349865,0.7538439780752492,1.4915690776044235,-0.5990385793198272,0.7807450122188091,1.649904807638038,0.8188983916988465
ENSG00000186136,,protein_coding,-4.451836280083606,-1.8545671884687802,-4.290550141283204,-3.9346956770976744,-0.8400466788236218,-4.263649107139645,-3.904684044039599,-5.330848727805836
ENSG00000186141,,protein_coding,5.716835838048624,5.758669766247552,5.141991759105054,5.301318514802411,5.367633244614108,5.90000056887618,5.740974388369111,6.039293751689563
ENSG00000186153,,protein_coding,3.9188511267236112,4.10427548677446,3.6103166666975444,2.3690850710794282,4.053668528037163,4.191678113164916,3.2003514266586897,2.949922042324767
ENSG00000186166,,protein_coding,4.2520672933610575,3.6372859078608943,4.349694794939142,3.359925071793952,3.8246430143682684,3.600537037514636,3.9133654788142413,3.806142384274394
ENSG00000186174,,protein_coding,5.413896990768152,5.661132649815262,5.6708995531149915,5.767477008267873,4.645965538916992,5.545315067779617,5.5096488422626555,5.199557609293232
ENSG00000186184,,protein_coding,5.025921986360282,4.848644278922365,4.881877367362278,5.637056966405871,4.720112430896961,5.0194392458843575,5.234014399649228,5.173970259827006
ENSG00000186185,,protein_coding,-2.86687377936245,-4.176495283356143,-1.9686220463958417,-3.9346956770976744,-4.29947829746092,-4.263649107139645,-1.402183703510416,-1.6304090096647432
ENSG00000186187,,protein_coding,1.3810537340811353,0.34706667270087005,1.3818752006882915,1.6198931745799627,0.6547180129259559,2.60671561244376,1.3047693215893503,2.1529670494584208
ENSG00000186188,,protein_coding,5.9133925691679385,3.38574714086493,6.272646130933532,4.79662335392739,6.582400410139526,4.810492355612861,5.183662530800939,2.7406136347507886
ENSG00000186193,,protein_coding,-1.2819112786412938,-4.176495283356143,-1.4831952192256004,0.820191825065794,-2.714515796739763,1.0939028974784395,-2.319721543318443,-1.8714171091685383
ENSG00000186197,,protein_coding,-4.451836280083606,0.46736090641858213,0.663646169103671,-2.3497331763765184,-2.714515796739763,-0.015721593696058998,-3.167718449873393,-2.160923726363523
ENSG00000186205,,protein_coding,-0.36437343883326695,0.34706667270087005,-2.7055876405620483,-3.9346956770976744,-4.29947829746092,-4.263649107139645,-3.167718449873393,-3.745886227084679
ENSG00000186222,,protein_coding,3.241650677415719,2.0902912573387584,2.72067711414005,1.9479473722641665,3.394008660038406,2.365707512939965,3.0611002406224874,2.520900313610222
ENSG00000186230,,protein_coding,2.3425795862664995,1.3780935683214948,2.2793054670477435,1.2747576885312755,2.1762551335054785,1.3510607369755638,1.9941692325035008,1.4635671385442703
ENSG00000186260,,protein_coding,5.956493460683785,5.790730975479851,5.534408599245318,5.039718912707853,5.7075489694330495,5.323190680822182,5.530638956083892,5.266272700983733
ENSG00000186272,,protein_coding,2.7478360647527578,2.2664482124925858,3.040366736831413,0.9232853180298977,3.527070189829996,2.0401316410374584,2.753527438712195,2.5083550602911084
ENSG00000186280,,protein_coding,0.1920199096911184,0.952787733588824,-0.8311185226459071,-3.9346956770976744,-4.29947829746092,-0.8042174885023472,0.23827390980244345,-1.0829212143622502
ENSG00000186281,,protein_coding,2.0559583601150897,3.700021663208857,3.9042067131390437,3.0078188282415654,3.488424261930512,2.3062065011913035,1.9779590053222418,2.291203091650541
ENSG00000186283,,protein_coding,5.401473275320068,5.896307251188065,5.83744417969319,5.640843569736856,5.30970044068106,6.155257624118255,5.948625511364075,5.792626070438305
ENSG00000186298,,protein_coding,6.3138642075674944,6.350003955780424,6.8749850000947195,6.04115229090911,6.2751152298766915,5.608256130519543,6.844347338000604,6.338479276590068
ENSG00000186300,,protein_coding,3.424680666481393,2.617920582993963,3.444159478942634,0.820191825065794,2.93892644186416,3.328807930128436,3.0915540371642014,2.5578945210924235
ENSG00000186314,,protein_coding,-0.7513965619425145,0.34706667270087005,-0.20308730003286482,-1.1273407550400703,-1.977550202573557,0.2599128489173682,0.6601005747439266,0.9729320203712672
ENSG00000186318,,protein_coding,5.734277959458036,6.002169567650329,5.890602115582362,5.586904762626053,6.3216578158137215,5.382009325269066,5.378404308984402,4.842828408497584
ENSG00000186326,,protein_coding,-4.451836280083606,-4.176495283356143,-2.7055876405620483,-3.9346956770976744,-4.29947829746092,-2.678686606418488,-2.6822916227031515,-3.745886227084679
ENSG00000186334,,protein_coding,-0.5449456844750877,-4.176495283356143,-1.4831952192256004,-3.9346956770976744,-0.39258770185240077,-4.263649107139645,-3.167718449873393,-2.5234938057482315
ENSG00000186350,,protein_coding,7.2816028028158275,7.3495148237055945,7.242292769678078,6.930264238044925,7.464149054266708,7.184983460590908,7.356823265162456,7.087794521570062
ENSG00000186352,,protein_coding,1.3295234334410533,1.1810567212619412,-4.290550141283204,1.7377296648738212,1.7228895155675354,-2.678686606418488,1.5437764567766947,2.0700307084763487
ENSG00000186364,,protein_coding,1.102752571594031,0.34706667270087005,1.9762363994116972,0.820191825065794,-0.21201545621057982,1.4642713474235547,1.7100258000756088,1.239006880525112
ENSG00000186376,,protein_coding,3.5649720076029476,3.5169916741431826,3.715074407910674,3.6427331509380743,3.8952785569613284,3.343681206609966,3.7511447874012016,3.1408264865862088
ENSG00000186395,,protein_coding,3.961791648940566,3.6114072760352887,4.017788888856203,4.346075093032928,4.243553522794318,4.433318419094642,3.9133654788142413,4.244690519028695
ENSG00000186399,,protein_coding,-4.451836280083606,0.2158221394226177,0.4643373608802641,1.4228563275204094,-4.29947829746092,0.8656339098053221,-1.582755949152237,-1.6304090096647432
ENSG00000186407,,protein_coding,-1.6444813580260023,-1.00657028191383,1.0670018633348797,3.8662042228226303,1.1267864572411788,2.336263735047483,1.9779590053222418,2.443938331795338
ENSG00000186409,,protein_coding,2.234664247099612,1.656394730808599,1.324159702832004,-0.23425595895658247,2.9579095452317326,1.6670882304232417,2.362102496655302,1.9075560115192434
ENSG00000186416,,protein_coding,3.449030527897142,3.2243841529260417,3.598193107615055,3.581004161186368,2.840073054937874,2.9747556321854343,3.4904930328784016,3.0996038238596957
ENSG00000186417,,protein_coding,6.505991280750138,6.932682419999132,8.905590888435032,9.299972089094894,8.607600136835565,8.941074856879936,7.14312150996799,7.243981287531795
ENSG00000186431,,protein_coding,-0.7513965619425145,-2.5915327826349865,1.8179743154949648,2.9601220862102693,1.8090461593172498,2.450596410526478,0.0649423069168818,0.6464311956940809
ENSG00000186432,,protein_coding,7.021362103593921,7.291619603021956,6.673068476160768,7.061777811635553,7.177774026477033,7.306680993891153,7.043439797406856,7.345328749026767
ENSG00000186446,,protein_coding,2.7673322403785554,1.7542420542067438,2.7647322942179855,0.45762174568108566,0.5585026976666528,1.8024400833181282,2.1898335547446903,1.6349355568562516
ENSG00000186448,,protein_coding,4.415442459626056,3.760142655646428,3.9042067131390437,4.298923999662027,3.9050928467882846,4.2559871457035685,4.360540292885019,4.435680180793029
ENSG00000186451,,protein_coding,2.1775203399960033,2.232895652781559,1.6401871962796821,-0.23425595895658247,2.3587331852908755,1.5692409070250974,1.4990381420114103,0.5998886097570506
ENSG00000186453,,protein_coding,-2.86687377936245,-4.176495283356143,-2.7055876405620483,-0.23425595895658247,-4.29947829746092,-4.263649107139645,-3.167718449873393,-3.0089206329184734
ENSG00000186468,,protein_coding,6.47816178252542,6.7326477639837545,6.770821051376607,6.965416385879782,6.995716658419736,6.935409716513377,6.921069788843513,7.013169712075491
ENSG00000186469,,protein_coding,-0.36437343883326695,-2.5915327826349865,-4.290550141283204,0.7091605126770502,-2.714515796739763,-1.4562941850820406,-0.845790354986031,0.3970717267573636
ENSG00000186470,,protein_coding,5.763696719662049,6.012093562351206,4.221202512484176,5.068119338509379,4.922108823803885,4.166803444525887,6.122761248377914,5.85588456132303
ENSG00000186480,,protein_coding,4.144353476060804,5.2179674112541745,5.455964179855259,6.167279993851556,6.000874262867301,6.655959131463609,4.643495667639845,5.959746160276735
ENSG00000186496,,protein_coding,1.814950260611295,2.6938694362272617,2.0132306068938988,1.6800141670175337,1.1267864572411788,1.6670882304232417,1.8232364105235999,0.8979699626900454
ENSG00000186501,,protein_coding,3.6303127612702655,3.2747158284761864,3.430549047423981,2.9601220862102693,3.421620891246266,3.9012578195360432,4.035874264334314,3.9241798420128937
ENSG00000186510,,protein_coding,-0.5449456844750877,0.2158221394226177,-1.4831952192256004,-3.9346956770976744,-1.4921233754033152,-4.263649107139645,-1.0973291219819952,-1.6304090096647432
ENSG00000186517,,protein_coding,8.466467953616327,8.185174396136631,8.329898810730107,7.847893082397289,8.669368461435376,8.019728682145914,8.39690741292198,7.906211816032177
ENSG00000186522,,protein_coding,5.588453440942111,5.497696984789541,5.679555749328976,6.038284108968616,5.859131390753559,6.004307977263195,5.765972205078841,5.9505017871752
ENSG00000186532,,protein_coding,4.446009175921906,3.8291292658377354,4.364085887244763,2.833488647679252,4.37647873548083,3.7531591805469096,4.222880455679068,3.6435658619996913
ENSG00000186564,,protein_coding,-4.451836280083606,-1.8545671884687802,-4.290550141283204,-3.9346956770976744,-1.977550202573557,-4.263649107139645,0.44109079280213076,0.8188983916988465
ENSG00000186566,,protein_coding,6.68835442310823,6.620355511911018,6.674512615461423,6.581989272211936,6.820111323280203,7.085632121677808,6.516328811739626,6.431948534692396
ENSG00000186567,,protein_coding,-0.203908766640021,-0.4760555652150504,1.2013029550464707,0.5888662789593385,-0.5990385793198272,0.3802070826350804,-1.7892068266196635,-0.4728677326782636
ENSG00000186575,,protein_coding,6.863879377938596,6.784230711482915,7.0262970423192685,7.004148780368497,6.7605420570469335,6.756636393705003,6.752634405541688,6.52207085731816
ENSG00000186577,,protein_coding,2.8790805980310106,2.942445789367365,3.1606609705491246,2.2150514424070074,2.387022229722299,1.6670882304232417,3.1065432113836544,3.091216038366977
ENSG00000186583,,protein_coding,1.5705315329448484,0.34706667270087005,3.523231049933833,2.604463134010357,-0.05155078401733388,1.713630816360272,2.560202004689806,2.136756822277162
