donorID,cell,symbol,ENSEMBLID,batch,cryo.rank.pos,fresh.rank.pos,cryo.rank.neg,fresh.rank.neg,cryo.FC,fresh.FC
AM18,AM,,ENSG00000100227,different,6412,6968,7968,7412,0.14093556415185748,0.010139786442872278
AM21,AM,,ENSG00000100227,same,9855,6556,4525,7824,-0.30115236281710533,0.14959809865595908
AM18,AM,,ENSG00000100228,different,13358,476,898,13897,-2.046587098159899,2.084797235511143
AM21,AM,,ENSG00000100228,same,14126,12621,230,1629,-4.051633650929065,-1.2291080365356262
AM18,AM,,ENSG00000100234,different,9620,4479,4760,9901,-0.2071065933677585,0.1620544662856238
AM21,AM,,ENSG00000100234,same,2804,5450,11576,8930,0.6609807811581301,0.2921958269632121
AM18,AM,,ENSG00000100239,different,5851,6133,8529,8247,0.19728700678499322,0.06358175866856364
AM21,AM,,ENSG00000100239,same,4426,6232,9954,8148,0.28657108082878313,0.18737143691712443
AM18,AM,,ENSG00000100241,different,4149,5091,10231,9289,0.28852240446652555,0.13782296181084863
AM21,AM,,ENSG00000100241,same,4398,5628,9982,8752,0.2897498890255701,0.2645795950912193
AM18,AM,,ENSG00000100242,different,6813,8044,7567,6336,0.10197943195033332,-0.059307493363263575
AM21,AM,,ENSG00000100242,same,8119,3917,6261,10463,-0.07210794091680306,0.3703654277310946
AM18,AM,,ENSG00000100243,different,3621,3328,10759,11052,0.3618335778898274,0.2889409188189447
AM21,AM,,ENSG00000100243,same,4711,3019,9669,11361,0.2462896279273128,0.56522843370435
AM18,AM,,ENSG00000100246,different,11354,12912,3026,1468,-0.5451095829418238,-0.6993813641803666
AM21,AM,,ENSG00000100246,same,12634,11729,1746,2651,-1.1391278882174207,-0.7240690801114198
AM18,AM,,ENSG00000100258,different,9195,6586,5184,7794,-0.14941165738459183,0.03497277260957432
AM21,AM,,ENSG00000100258,same,7863,3685,6517,10695,-0.04108393460577009,0.41733197516199017
AM18,AM,,ENSG00000100263,different,7402,9344,6978,5036,0.04401545062100887,-0.15183268659805682
AM21,AM,,ENSG00000100263,same,2015,9548,12365,4832,1.0625819179269604,-0.2391337547208927
AM18,AM,,ENSG00000100266,different,7534,8344,6846,6036,0.03129111899677994,-0.07868724933116322
AM21,AM,,ENSG00000100266,same,6354,5828,8026,8552,0.046473161437226906,0.23799504084487477
AM18,AM,,ENSG00000100271,different,13119,12777,1261,1603,-1.5557820912630902,-0.6583381258952694
AM21,AM,,ENSG00000100271,same,10605,10899,3775,3481,-0.42857438627854894,-0.4846673218072737
AM18,AM,,ENSG00000100276,different,14333,13937,43,436,-5.082211007890621,-1.5292581767303395
AM21,AM,,ENSG00000100276,same,3262,3999,11110,9341,0.5212560174915164,0.3558544641855299
AM18,AM,,ENSG00000100280,different,5849,6520,8531,7860,0.197375255808808,0.039617660401296106
AM21,AM,,ENSG00000100280,same,7945,7519,6435,6861,-0.04993762615492514,0.03135316610355332
AM18,AM,,ENSG00000100281,different,6049,7057,8331,7323,0.1767011288811391,0.004420474640588701
AM21,AM,,ENSG00000100281,same,4345,1991,10035,12389,0.29836361519671595,0.9694997196107709
AM18,AM,,ENSG00000100284,different,6570,5821,7810,8559,0.12364895822598143,0.08572906724337681
AM21,AM,,ENSG00000100284,same,5977,6347,8403,8033,0.09084913181333132,0.17445961612406702
AM18,AM,,ENSG00000100285,different,11929,12624,2451,1756,-0.7283917221488663,-0.6106577085603342
AM21,AM,,ENSG00000100285,same,10261,2702,4119,11677,-0.3684246332443277,0.6623341599842285
AM18,AM,,ENSG00000100288,different,13030,2444,1350,11936,-1.434068874918181,0.4527434993164021
AM21,AM,,ENSG00000100288,same,5522,1183,8856,13196,0.13892268328537805,1.8953739941455188
AM18,AM,,ENSG00000100290,different,363,10613,13978,3766,3.445265998169776,-0.2718365373749422
AM21,AM,,ENSG00000100290,same,13534,3999,752,9341,-2.2860989045660878,0.3558544641855299
AM18,AM,,ENSG00000100292,different,12011,13211,2369,1169,-0.7676063645809901,-0.8295952007571481
AM21,AM,,ENSG00000100292,same,12563,12950,1817,1430,-1.097065080176069,-1.40903753105568
AM18,AM,,ENSG00000100294,different,5923,13268,8456,1112,0.18875331173137333,-0.8717042714424241
AM21,AM,,ENSG00000100294,same,12843,9286,1537,5094,-1.2905311508813486,-0.20053888433885558
AM18,AM,,ENSG00000100296,different,5249,8855,9131,5525,0.2615571812943642,-0.11437780125401087
AM21,AM,,ENSG00000100296,same,3174,10220,11206,4160,0.5431582727536641,-0.3455238364106883
AM18,AM,,ENSG00000100297,different,9331,10590,5049,3790,-0.16533433973856582,-0.2690877661963178
AM21,AM,,ENSG00000100297,same,7432,10340,6948,4040,0.013374339493578802,-0.3668269039744283
AM18,AM,,ENSG00000100298,different,830,14283,13443,74,1.8603034974486197,-3.0111271844873926
AM21,AM,,ENSG00000100298,same,6441,3999,7165,9341,0.03582919032127485,0.3558544641855299
AM18,AM,,ENSG00000100299,different,7933,5399,6447,8981,-0.01049822789202004,0.11525845004959923
AM21,AM,,ENSG00000100299,same,8854,11056,5526,3324,-0.1583997005377782,-0.518322521494949
AM18,AM,,ENSG00000100300,different,8172,6014,6208,8366,-0.03408068512155449,0.07183874182266248
AM21,AM,,ENSG00000100300,same,5779,6491,8601,7889,0.11219624633767111,0.15677331586667442
AM18,AM,,ENSG00000100304,different,10378,10501,4000,3879,-0.3347124849565226,-0.25933831583958256
AM21,AM,,ENSG00000100304,same,5654,11355,8726,3025,0.12591864818195742,-0.6032268814455524
AM18,AM,,ENSG00000100307,different,11944,9840,2436,4540,-0.7387341884842598,-0.19546895869857916
AM21,AM,,ENSG00000100307,same,8846,3015,5534,11365,-0.15757660213433722,0.5670864397847559
AM18,AM,,ENSG00000100311,different,9706,2396,4674,11983,-0.21847361593549675,0.46597932647309626
AM21,AM,,ENSG00000100311,same,10735,9772,3645,4605,-0.4495976368489669,-0.27217675842751243
AM18,AM,,ENSG00000100314,different,9938,926,4437,13435,-0.25517371997131555,1.2963013407048547
AM21,AM,,ENSG00000100314,same,598,3999,13726,9341,3.2057541917635874,0.3558544641855299
AM18,AM,,ENSG00000100316,different,5537,4431,8843,9949,0.22939598419304374,0.16742550411880686
AM21,AM,,ENSG00000100316,same,6173,6439,8207,7941,0.06705013463398046,0.16406962778396483
AM18,AM,,ENSG00000100319,different,12534,9107,1846,5273,-1.0653410582252612,-0.13185630083020028
AM21,AM,,ENSG00000100319,same,8466,10214,5913,4166,-0.11132450346237954,-0.34387822378170174
AM18,AM,,ENSG00000100320,different,6064,5264,8316,9116,0.17522951193725955,0.12454825500200961
AM21,AM,,ENSG00000100320,same,1664,10322,12716,4058,1.3738769505719142,-0.3632447091871627
AM18,AM,,ENSG00000100321,different,6631,13519,7748,861,0.11922179481018191,-1.0315333951492291
AM21,AM,,ENSG00000100321,same,2753,2689,11626,11686,0.6749474610893365,0.6661945847976802
AM18,AM,,ENSG00000100324,different,7209,12177,7171,2203,0.06393640490098473,-0.4968923944528729
AM21,AM,,ENSG00000100324,same,12060,6111,2320,8269,-0.8258914348528776,0.20208876204121928
AM18,AM,,ENSG00000100325,different,2696,6387,11684,7993,0.5280389470131297,0.0479107308025144
AM21,AM,,ENSG00000100325,same,8518,3339,5862,11041,-0.117212589266809,0.48843222741162595
AM18,AM,,ENSG00000100330,different,10420,9982,3960,4398,-0.34055336354558374,-0.20622062116910467
AM21,AM,,ENSG00000100330,same,11037,9319,3343,5060,-0.5192740217067713,-0.20561433386868977
AM18,AM,,ENSG00000100335,different,11949,11682,2431,2698,-0.7424220328994062,-0.4073197334425238
AM21,AM,,ENSG00000100335,same,11727,12415,2653,1965,-0.7051768617027996,-1.0468747760557786
AM18,AM,,ENSG00000100336,different,411,168,13969,14212,3.2803219463293067,3.5059955885222553
AM21,AM,,ENSG00000100336,same,689,1001,13691,13379,3.0466216788015306,2.0538569028073486
AM18,AM,,ENSG00000100342,different,1081,710,13299,13670,1.5368862969335542,1.6000846924003822
AM21,AM,,ENSG00000100342,same,1196,2821,13184,11559,1.9112588242788142,0.6253729035895219
AM18,AM,,ENSG00000100344,different,13019,14037,1361,343,-1.4109895945624746,-1.740200773677131
AM21,AM,,ENSG00000100344,same,13000,13557,1380,823,-1.4737025270315232,-2.37089653107141
AM18,AM,,ENSG00000100345,different,6496,7098,7884,7282,0.13157736755281846,0.0021859628253011465
AM21,AM,,ENSG00000100345,same,7684,6272,6696,8108,-0.017548610755223848,0.1822409102236069
AM18,AM,,ENSG00000100347,different,11281,11861,3099,2519,-0.5232566214521004,-0.44293487746104443
AM21,AM,,ENSG00000100347,same,10938,8897,3442,5483,-0.4964529937237039,-0.14923765563334346
AM18,AM,,ENSG00000100348,different,7577,8132,6803,6248,0.026036909558158072,-0.06586351790668665
AM21,AM,,ENSG00000100348,same,5034,10986,9346,3394,0.20413876085238414,-0.5023925390631776
AM18,AM,,ENSG00000100350,different,10700,13192,3680,1188,-0.39411777808046544,-0.8187181688937009
AM21,AM,,ENSG00000100350,same,13657,8943,723,5437,-2.418346702864527,-0.155645874594605
AM18,AM,,ENSG00000100351,different,1920,13795,12460,581,0.7961731600289044,-1.3502158305329375
AM21,AM,,ENSG00000100351,same,13869,1040,455,13210,-3.134095811121038,1.940816964906686
AM18,AM,,ENSG00000100353,different,7416,4070,6964,10310,0.04269111338913412,0.20058644488512378
AM21,AM,,ENSG00000100353,same,8137,7351,6243,7028,-0.07464884200282107,0.05099988265710831
AM18,AM,,ENSG00000100354,different,11131,11885,3249,2495,-0.48819816715057307,-0.4476392660537627
AM21,AM,,ENSG00000100354,same,11990,10295,2390,4085,-0.8048582893711353,-0.35828798033182796
AM18,AM,,ENSG00000100359,different,1090,9465,13290,4915,1.524254294316605,-0.1621030831287147
AM21,AM,,ENSG00000100359,same,13519,1698,861,12682,-2.274273469169298,1.1702988110294532
AM18,AM,,ENSG00000100360,different,3481,6699,10898,7681,0.3837634566134489,0.026921423361787156
AM21,AM,,ENSG00000100360,same,9679,9728,4701,4652,-0.27501945868559785,-0.2660076193471559
AM18,AM,,ENSG00000100362,different,13334,12870,1046,1489,-2.0265493449233536,-0.6891990896000304
AM21,AM,,ENSG00000100362,same,1130,12876,13245,1503,2.075357554507912,-1.3322015294997303
AM18,AM,,ENSG00000100364,different,10072,11765,4308,2615,-0.27856413147588377,-0.4236627339811232
AM21,AM,,ENSG00000100364,same,10788,10381,3592,3999,-0.46036426465116165,-0.37656003774948843
AM18,AM,,ENSG00000100365,different,7937,8854,6443,5526,-0.010727048803330419,-0.11435744406368187
AM21,AM,,ENSG00000100365,same,4255,11025,10125,3355,0.31135270758935363,-0.5111881980599664
AM18,AM,,ENSG00000100368,different,1029,1442,13351,12938,1.6285162335190009,0.8580090838747898
AM21,AM,,ENSG00000100368,same,1111,1636,13269,12744,2.1101102318732563,1.2261353865371332
AM18,AM,,ENSG00000100372,different,9840,5438,4540,8942,-0.23832453527909614,0.11246876589944721
AM21,AM,,ENSG00000100372,same,9782,5999,4598,8381,-0.29048622180702655,0.21548180782097726
AM18,AM,,ENSG00000100376,different,10958,3254,3420,11126,-0.4497991620419526,0.2993482162637191
AM21,AM,,ENSG00000100376,same,3036,7166,11343,7213,0.5855162162949001,0.07268241278065979
AM18,AM,,ENSG00000100379,different,11708,9370,2672,5010,-0.6432914524205464,-0.15436006830471038
AM21,AM,,ENSG00000100379,same,5284,10069,9096,4311,0.17095846520192826,-0.32148714729425887
AM18,AM,,ENSG00000100380,different,7803,6621,6577,7759,0.0033703124095652015,0.031923434813495355
AM21,AM,,ENSG00000100380,same,9215,7046,5165,7334,-0.2053184663077925,0.08799409013931037
AM18,AM,,ENSG00000100385,different,13560,7160,818,7215,-2.3657645820312263,-0.0016668552383261037
AM21,AM,,ENSG00000100385,same,1041,13185,13339,1191,2.3234057804178603,-1.7145348637058684
AM18,AM,,ENSG00000100387,different,2418,2525,11962,11855,0.6065469052028365,0.43729144142748666
AM21,AM,,ENSG00000100387,same,8499,10296,5881,4084,-0.11491883993815044,-0.3588218587515657
AM18,AM,,ENSG00000100393,different,7960,5957,6420,8423,-0.013499411521713967,0.07579200259783292
AM21,AM,,ENSG00000100393,same,5965,8162,8415,6218,0.09218985701408755,-0.04780864117027406
AM18,AM,,ENSG00000100395,different,10001,9230,4377,5150,-0.26848280920020606,-0.1433036483370822
AM21,AM,,ENSG00000100395,same,8110,11313,6270,3066,-0.07085337712921813,-0.590490223682874
AM18,AM,,ENSG00000100399,different,4368,13811,9221,567,0.27534099672746315,-1.4261646837662358
AM21,AM,,ENSG00000100399,same,598,3999,13726,9341,3.2057541917635874,0.3558544641855299
AM18,AM,,ENSG00000100401,different,6954,3125,7426,11255,0.08862587970864944,0.3190307960427754
AM21,AM,,ENSG00000100401,same,4048,3251,10332,11129,0.3465350925749311,0.51115441847098
AM18,AM,,ENSG00000100403,different,3836,4962,10544,9418,0.3289540414661172,0.14825809852925254
AM21,AM,,ENSG00000100403,same,3561,3147,10819,11233,0.44390304467794994,0.5342800414638154
AM18,AM,,ENSG00000100410,different,8867,9654,5513,4726,-0.10852386102047218,-0.1799536429116726
AM21,AM,,ENSG00000100410,same,4310,6346,10070,8034,0.30376239556790807,0.1744703473681537
AM18,AM,,ENSG00000100412,different,5943,6551,8437,7829,0.1866717301375891,0.037588885000809924
AM21,AM,,ENSG00000100412,same,8322,6053,6058,8327,-0.09576511370881136,0.20920870396316094
AM18,AM,,ENSG00000100413,different,5671,10692,8709,3688,0.216084411170689,-0.27987091170502776
AM21,AM,,ENSG00000100413,same,10502,11731,3878,2649,-0.41120880764465717,-0.7249838129368991
AM18,AM,,ENSG00000100416,different,8264,7813,6116,6567,-0.04439399658598209,-0.04321615093301112
AM21,AM,,ENSG00000100416,same,5871,1719,8509,12661,0.10373325482307827,1.153665613572263
AM18,AM,,ENSG00000100417,different,5466,10499,8912,3881,0.23712167449697352,-0.2593190752558958
AM21,AM,,ENSG00000100417,same,6119,7305,8260,7075,0.07379704052029523,0.05568092193868912
AM18,AM,,ENSG00000100418,different,3932,3467,10448,10913,0.31719310069644724,0.26682865055008786
AM21,AM,,ENSG00000100418,same,4070,2586,10310,11794,0.3416274948525295,0.7001668986696226
AM18,AM,,ENSG00000100422,different,11084,12079,3296,2301,-0.4767832503470615,-0.48105399649623237
AM21,AM,,ENSG00000100422,same,12797,11288,1583,3092,-1.2565701347715583,-0.582860930800881
AM18,AM,,ENSG00000100425,different,10499,6713,3881,7667,-0.35447573977795255,0.026263282896686668
AM21,AM,,ENSG00000100425,same,4602,9936,9778,4444,0.26288540003708327,-0.3012183294008368
AM18,AM,,ENSG00000100426,different,4118,8146,10262,6234,0.29206115951497313,-0.0666472105205358
AM21,AM,,ENSG00000100426,same,5391,7347,8989,7033,0.15525162970252904,0.05133627322485612
AM18,AM,,ENSG00000100429,different,1896,3513,12482,10867,0.8103782721169379,0.2612807745561714
AM21,AM,,ENSG00000100429,same,1703,1487,12677,12893,1.3242603732205498,1.3752197890524605
AM18,AM,,ENSG00000100439,different,2690,3841,11690,10539,0.5296826155587189,0.2245918358353638
AM21,AM,,ENSG00000100439,same,9564,6217,4816,8163,-0.2583671154817564,0.18928586993579177
AM18,AM,,ENSG00000100441,different,9352,4147,5028,10233,-0.16859798362608736,0.1926636460559612
AM21,AM,,ENSG00000100441,same,6229,7770,8151,6610,0.06093836725745394,0.0011030742999604826
AM18,AM,,ENSG00000100442,different,5854,4119,8526,10261,0.19710342239721612,0.19527238712320694
AM21,AM,,ENSG00000100442,same,5022,3554,9358,10826,0.20719760863325565,0.44404661459668127
AM18,AM,,ENSG00000100445,different,3557,6242,10822,8138,0.37318832012560854,0.05715755507908238
AM21,AM,,ENSG00000100445,same,12691,12344,1666,2036,-1.186563231015173,-1.0091423525937184
AM18,AM,,ENSG00000100448,different,14160,1289,191,13084,-4.116976426051297,0.9472937117612081
AM21,AM,,ENSG00000100448,same,6441,3999,7165,9341,0.03582919032127485,0.3558544641855299
AM18,AM,,ENSG00000100450,different,1419,745,12951,13624,1.123337903282414,1.5373094402086498
AM21,AM,,ENSG00000100450,same,6441,3999,7165,9341,0.03582919032127485,0.3558544641855299
AM18,AM,,ENSG00000100453,different,57,819,14323,13561,5.809319568729816,1.430602432416446
AM21,AM,,ENSG00000100453,same,57,319,14321,14025,6.478772686170004,4.262745059794049
AM18,AM,,ENSG00000100461,different,3871,4268,10509,10112,0.32410805953691213,0.1809155807029903
AM21,AM,,ENSG00000100461,same,4101,6045,10279,8335,0.33669566968080744,0.21012946772852636
AM18,AM,,ENSG00000100462,different,8125,11562,6255,2818,-0.02822589528925956,-0.39155246944714595
AM21,AM,,ENSG00000100462,same,10023,10188,4355,4192,-0.32674088906343357,-0.34007362399595653
AM18,AM,,ENSG00000100478,different,1835,5418,12545,8962,0.8400039358380895,0.11430589770889998
AM21,AM,,ENSG00000100478,same,5359,6075,9021,8305,0.15906095631554562,0.20647684014730316
AM18,AM,,ENSG00000100479,different,1188,14070,13192,309,1.4128445204773985,-1.891828256115048
AM21,AM,,ENSG00000100479,same,1921,11263,12447,3113,1.1353648638721894,-0.5770313399559334
AM18,AM,,ENSG00000100483,different,13032,11182,1347,3198,-1.4408660372719448,-0.33633327353717046
AM21,AM,,ENSG00000100483,same,12520,12014,1858,2365,-1.0637064832296395,-0.8440831063232219
AM18,AM,,ENSG00000100485,different,3635,7621,10745,6759,0.35870343466527377,-0.030633498838875894
AM21,AM,,ENSG00000100485,same,8453,6023,5927,8357,-0.10975934410383825,0.21301455793594304
AM18,AM,,ENSG00000100490,different,10714,2167,3666,12213,-0.39677345308877454,0.5345553285719524
AM21,AM,,ENSG00000100490,same,1857,2027,12521,12353,1.193370467307755,0.948430149016561
AM18,AM,,ENSG00000100503,different,9430,8944,4950,5436,-0.1794241463953421,-0.12060910780686829
AM21,AM,,ENSG00000100503,same,10796,10208,3584,4172,-0.4615860630110298,-0.3428495715068447
AM18,AM,,ENSG00000100504,different,9486,10013,4894,4367,-0.18702968964768552,-0.20917309247472637
AM21,AM,,ENSG00000100504,same,10963,12011,3417,2369,-0.5018928228139083,-0.8430355559495011
AM18,AM,,ENSG00000100505,different,13358,11376,898,3004,-2.046587098159899,-0.3662932277888374
AM21,AM,,ENSG00000100505,same,14006,2689,368,11686,-3.5084913259025354,0.6661945847976802
AM18,AM,,ENSG00000100519,different,9090,3951,5290,10429,-0.13544702955002208,0.21242546649393912
AM21,AM,,ENSG00000100519,same,3873,2867,10507,11513,0.37901768463154717,0.6153658034556271
AM18,AM,,ENSG00000100522,different,8489,8926,5890,5454,-0.06689119461498727,-0.11900329958778588
AM21,AM,,ENSG00000100522,same,3356,10382,11023,3998,0.49254472084998957,-0.3765600377494893
AM18,AM,,ENSG00000100523,different,10056,6500,4324,7880,-0.2751421362039119,0.04106201961233147
AM21,AM,,ENSG00000100523,same,5794,7995,8586,6385,0.11122663893049012,-0.026757031092945027
AM18,AM,,ENSG00000100526,different,49,1145,14329,13235,5.947766338698959,1.0578689081041392
AM21,AM,,ENSG00000100526,same,1181,2318,13199,12061,1.9472925157196175,0.803313441156751
AM18,AM,,ENSG00000100528,different,11193,9252,3187,5128,-0.502564875132828,-0.14469685398298626
AM21,AM,,ENSG00000100528,same,11869,10539,2511,3841,-0.7572962954321891,-0.40616579800121055
AM18,AM,,ENSG00000100532,different,1612,6382,12768,7998,0.9883111098246915,0.04819232955182029
AM21,AM,,ENSG00000100532,same,8767,7468,5613,6912,-0.14729311350261476,0.036676980314201746
AM18,AM,,ENSG00000100554,different,8812,5487,5568,8893,-0.10083178349701694,0.10891474795433531
AM21,AM,,ENSG00000100554,same,6043,8065,8337,6315,0.08395212843575539,-0.035446154766180626
AM18,AM,,ENSG00000100558,different,732,7543,13648,6835,2.1186154930400107,-0.02611989896286504
AM21,AM,,ENSG00000100558,same,12315,1311,2063,13069,-0.9256966618640896,1.6160902366666499
AM18,AM,,ENSG00000100564,different,1859,8105,12521,6275,0.8290320357923378,-0.06316605988383106
AM21,AM,,ENSG00000100564,same,12752,11165,1628,3215,-1.2186601063795104,-0.5461703762511729
AM18,AM,,ENSG00000100565,different,13708,14061,672,319,-2.6632584586083925,-1.8331648639796616
AM21,AM,,ENSG00000100565,same,13393,13195,986,1184,-1.8784409356528415,-1.7275615440021077
AM18,AM,,ENSG00000100567,different,2262,2032,12118,12348,0.6573673129864304,0.5814372678564297
AM21,AM,,ENSG00000100567,same,2529,2629,11851,11751,0.7549743412434164,0.6890201903073985
AM18,AM,,ENSG00000100568,different,8129,7400,6251,6980,-0.028808317363716363,-0.01872039529339542
AM21,AM,,ENSG00000100568,same,8753,6211,5627,8169,-0.14504131768276007,0.190426112398705
AM18,AM,,ENSG00000100575,different,10297,9978,4083,4402,-0.32042825895027516,-0.2056513835562659
AM21,AM,,ENSG00000100575,same,4588,10135,9792,4245,0.26485470399016986,-0.330779454430532
AM18,AM,,ENSG00000100577,different,7140,11775,7240,2605,0.06956051659593365,-0.42502195496123285
AM21,AM,,ENSG00000100577,same,8260,3886,6120,10494,-0.08763449690984837,0.3776314065807811
AM18,AM,,ENSG00000100578,different,12512,11392,1868,2988,-1.0528733610073298,-0.3694433273863309
AM21,AM,,ENSG00000100578,same,10764,10455,3616,3925,-0.45367304927908414,-0.3865966690644065
AM18,AM,,ENSG00000100580,different,10552,11181,3828,3199,-0.3662050323600603,-0.3362756733655621
AM21,AM,,ENSG00000100580,same,10548,8546,3832,5834,-0.4179108173009958,-0.10006935781478354
AM18,AM,,ENSG00000100583,different,13493,3803,885,10574,-2.109322853507861,0.22751056703893413
AM21,AM,,ENSG00000100583,same,10234,11402,4145,2977,-0.3647087392624536,-0.6149991901549539
AM18,AM,,ENSG00000100591,different,5932,4130,8448,10250,0.18828083672361018,0.19429767546320065
AM21,AM,,ENSG00000100591,same,3787,6624,10593,7756,0.395261771258828,0.14214158840336388
AM18,AM,,ENSG00000100592,different,5395,4219,8985,10161,0.2447256294893796,0.18547398605178556
AM21,AM,,ENSG00000100592,same,3501,3578,10879,10802,0.4557989851423492,0.43784783638283686
AM18,AM,,ENSG00000100596,different,6371,2028,8009,12352,0.14530218038991016,0.5830859057076712
AM21,AM,,ENSG00000100596,same,3050,1844,11330,12536,0.5815348536658398,1.066001835466908
AM18,AM,,ENSG00000100599,different,10427,12585,3953,1795,-0.3421535939129763,-0.5996864127796409
AM21,AM,,ENSG00000100599,same,12472,11107,1908,3273,-1.024413636371997,-0.5332732230192256
AM18,AM,,ENSG00000100600,different,7975,2693,6405,11687,-0.014260898174654812,0.39430090607363777
AM21,AM,,ENSG00000100600,same,4203,2680,10177,11700,0.3188809916697046,0.6688229012927076
AM18,AM,,ENSG00000100601,different,1900,6333,12480,8047,0.8091646484568185,0.05125311915558717
AM21,AM,,ENSG00000100601,same,4331,9695,10049,4685,0.2999611200124037,-0.2600743872188396
AM18,AM,,ENSG00000100603,different,5478,4864,8902,9516,0.23609224752998426,0.15732905119722318
AM21,AM,,ENSG00000100603,same,7871,3607,6509,10773,-0.04203600715641986,0.4328916398905722
AM18,AM,,ENSG00000100604,different,14369,14115,10,265,-5.747026816300991,-2.048797602453447
AM21,AM,,ENSG00000100604,same,10707,944,3656,13435,-0.4495976368489667,2.1991289604980766
AM18,AM,,ENSG00000100605,different,9934,12023,4446,2357,-0.2540048604285339,-0.4693339971005672
AM21,AM,,ENSG00000100605,same,10882,10777,3498,3603,-0.4848898559155872,-0.45800842275237486
AM18,AM,,ENSG00000100612,different,6491,4024,7889,10356,0.13232475570924596,0.20521081562509824
AM21,AM,,ENSG00000100612,same,8655,3044,5725,11336,-0.13073272730780783,0.5612538146086727
AM18,AM,,ENSG00000100614,different,8877,6275,5503,8105,-0.10955747795229431,0.05478368456769367
AM21,AM,,ENSG00000100614,same,10568,9329,3812,5050,-0.4218013856275098,-0.20612249922417902
AM18,AM,,ENSG00000100628,different,192,6683,14162,7693,4.362803837977803,0.02755328367666776
AM21,AM,,ENSG00000100628,same,10707,5710,3656,8669,-0.4495976368489667,0.25276097122142605
AM18,AM,,ENSG00000100629,different,7175,10609,7205,3771,0.06732069289815179,-0.271531334276514
AM21,AM,,ENSG00000100629,same,9203,12090,5170,2290,-0.20517890918252002,-0.8734490843357143
AM18,AM,,ENSG00000100632,different,7328,6412,7052,7968,0.05333822969207169,0.04624607756112464
AM21,AM,,ENSG00000100632,same,3576,7366,10804,7014,0.44119063025107774,0.04940680051545154
AM18,AM,,ENSG00000100644,different,1283,1020,13097,13360,1.2838294869092053,1.217116383401355
AM21,AM,,ENSG00000100644,same,1679,1711,12701,12669,1.3470129270559523,1.1577491410247092
AM18,AM,,ENSG00000100647,different,2764,2329,11616,12051,0.5150433031839929,0.4901768395023014
AM21,AM,,ENSG00000100647,same,2571,2647,11809,11733,0.7408840709519184,0.6810684659388988
AM18,AM,,ENSG00000100650,different,4231,1971,10149,12409,0.27808724446196553,0.6052597689791419
AM21,AM,,ENSG00000100650,same,5845,2749,8535,11631,0.10614702865388193,0.6477890009771778
AM18,AM,,ENSG00000100652,different,969,3307,13410,11073,1.7400092637309081,0.291771682224341
AM21,AM,,ENSG00000100652,same,2988,9367,11392,5013,0.6014263661754999,-0.211620609806785
AM18,AM,,ENSG00000100664,different,4105,3744,10275,10636,0.2930134286756001,0.23377659890533664
AM21,AM,,ENSG00000100664,same,6049,5249,8331,9131,0.08298382685437389,0.32461378393362494
AM18,AM,,ENSG00000100697,different,7460,5186,6920,9194,0.0388393004039953,0.12989794327961413
AM21,AM,,ENSG00000100697,same,3175,6778,11205,7602,0.5429713112244583,0.1221072309775515
AM18,AM,,ENSG00000100711,different,10494,11780,3886,2600,-0.35302104336946094,-0.4266724068194758
AM21,AM,,ENSG00000100711,same,10524,11465,3856,2915,-0.4136567557798534,-0.6337138559405009
AM18,AM,,ENSG00000100714,different,2516,7096,11864,7284,0.5779203096135337,0.0022480561921272013
AM21,AM,,ENSG00000100714,same,3905,7924,10475,6456,0.3722858171232719,-0.01703667606873882
AM18,AM,,ENSG00000100722,different,9052,10134,5328,4246,-0.13046866237940957,-0.2207072839284896
AM21,AM,,ENSG00000100722,same,10115,11804,4265,2576,-0.34196627752390985,-0.752701720049199
AM18,AM,,ENSG00000100726,different,8435,9922,5945,4452,-0.060904899549256264,-0.20377226242978796
AM21,AM,,ENSG00000100726,same,10996,11549,3384,2831,-0.5093627817072806,-0.6632182692813444
AM18,AM,,ENSG00000100731,different,3268,1606,11112,12774,0.42283734705417153,0.7589336253158585
AM21,AM,,ENSG00000100731,same,1756,2405,12624,11975,1.2706275214896543,0.7750536194603548
AM18,AM,,ENSG00000100744,different,4131,10245,10249,4135,0.2908539960987886,-0.23124530285705402
AM21,AM,,ENSG00000100744,same,10906,9483,3474,4897,-0.48945362566308015,-0.2266648606072974
AM18,AM,,ENSG00000100749,different,9883,2240,4495,12140,-0.2444373352335556,0.519429441172766
AM21,AM,,ENSG00000100749,same,2202,7383,12178,6997,0.9228202284920886,0.04631009375399975
AM18,AM,,ENSG00000100764,different,8548,5244,5832,9136,-0.07226323226029407,0.12559278294997966
AM21,AM,,ENSG00000100764,same,4555,6507,9825,7873,0.2685932957301618,0.15547926394026135
AM18,AM,,ENSG00000100767,different,11776,7240,2604,7140,-0.6621949163258822,-0.006354153465031764
AM21,AM,,ENSG00000100767,same,4885,8208,9495,6172,0.22181258931526404,-0.05246343728694569
AM18,AM,,ENSG00000100784,different,12485,13225,1895,1155,-1.030645554290877,-0.8373804720926716
AM21,AM,,ENSG00000100784,same,2697,6898,11683,7481,0.6927255852840752,0.10757050971705784
AM18,AM,,ENSG00000100796,different,5961,8191,8419,6189,0.18540786905433393,-0.06923682748726012
AM21,AM,,ENSG00000100796,same,8460,3833,5920,10547,-0.11070121649986397,0.38709286674394683
